,Time Stamp (ms),qw,qx,qy,qz,binned_qx,binned_qy,binned_qz,binned_qw,roll_x,pitch_y,yaw_z,binned_roll_x,binned_pitch_y,binned_yaw_z,frame
8246,417464,0.825806,0.430298,-0.043396,-0.362,"(0.4, 0.6]","(-0.2, 0.0]","(-0.4, -0.2]","(0.8, 1.0]",49.85258485303613,13.877865171576977,-40.86695581347335,"(48.0, 54.0]","(12.0, 15.0]","(-42.0, -36.0]",8246
8247,417516,0.81665,0.426208,-0.0651855,-0.383667,"(0.4, 0.6]","(-0.2, 0.0]","(-0.4, -0.2]","(0.8, 1.0]",49.90435373946566,12.74263159443836,-44.380576173351805,"(48.0, 54.0]","(12.0, 15.0]","(-48.0, -42.0]",8247
8248,417567,0.792053,0.468689,-0.057373,-0.386963,"(0.4, 0.6]","(-0.2, 0.0]","(-0.4, -0.2]","(0.6, 0.8]",54.845643370827986,15.773326867192262,-43.85425429971605,"(54.0, 60.0]","(15.0, 18.0]","(-48.0, -42.0]",8248
8249,417618,0.780457,0.471497,-0.0210571,-0.410034,"(0.4, 0.6]","(-0.2, 0.0]","(-0.6, -0.4]","(0.6, 0.8]",53.641624177064244,20.71951654315684,-44.87149267731807,"(48.0, 54.0]","(18.0, 21.0]","(-48.0, -42.0]",8249
8250,417669,0.730408,0.539917,0.0332642,-0.417053,"(0.4, 0.6]","(0.0, 0.2]","(-0.6, -0.4]","(0.6, 0.8]",61.40487883350678,29.92843937941428,-41.414645051915926,"(60.0, 66.0]","(27.0, 30.0]","(-42.0, -36.0]",8250
8251,417718,0.702026,0.57019,0.0762329,-0.4198,"(0.4, 0.6]","(0.0, 0.2]","(-0.6, -0.4]","(0.6, 0.8]",65.34113509787265,35.8571304324455,-38.31510236111085,"(60.0, 66.0]","(33.0, 36.0]","(-42.0, -36.0]",8251
8252,417768,0.634033,0.674866,0.0847778,-0.36792,"(0.6, 0.8]","(0.0, 0.2]","(-0.4, -0.2]","(0.6, 0.8]",84.61904154180431,37.16415287914224,-26.222595594284122,"(84.0, 90.0]","(36.0, 39.0]","(-30.0, -24.0]",8252
8253,417819,0.501221,0.791931,0.101501,-0.333557,"(0.6, 0.8]","(0.0, 0.2]","(-0.4, -0.2]","(0.4, 0.6]",110.74033649716718,39.05713001304413,-12.919730862702163,"(108.0, 114.0]","(39.0, 42.0]","(-18.0, -12.0]",8253
8254,417874,0.308594,0.903992,0.111816,-0.273987,"(0.8, 1.0]","(0.0, 0.2]","(-0.4, -0.2]","(0.2, 0.4]",143.0131213799433,34.35880689210402,2.295162624591088,"(138.0, 144.0]","(33.0, 36.0]","(0.0, 6.0]",8254
8255,417923,0.167603,0.945496,0.136719,-0.243469,"(0.8, 1.0]","(0.0, 0.2]","(-0.4, -0.2]","(0.0, 0.2]",163.1240955616097,30.412071525720716,11.83797105490998,"(162.0, 168.0]","(30.0, 33.0]","(6.0, 12.0]",8255
8256,417974,0.198914,0.939636,0.128052,-0.247192,"(0.8, 1.0]","(0.0, 0.2]","(-0.4, -0.2]","(0.0, 0.2]",158.75426372800266,31.030348671766156,9.559567905462872,"(156.0, 162.0]","(30.0, 33.0]","(6.0, 12.0]",8256
8257,418023,0.226257,0.935364,0.12085,-0.243469,"(0.8, 1.0]","(0.0, 0.2]","(-0.4, -0.2]","(0.2, 0.4]",154.93080880851528,30.67454359841243,7.744905221203446,"(150.0, 156.0]","(30.0, 33.0]","(6.0, 12.0]",8257
8258,418075,0.284912,0.90271,0.0952759,-0.307983,"(0.8, 1.0]","(0.0, 0.2]","(-0.4, -0.2]","(0.2, 0.4]",144.88087750936526,37.61369506677682,-0.251934983377396,"(144.0, 150.0]","(36.0, 39.0]","(-6.0, 0.0]",8258
8259,418124,0.302917,0.891785,0.081665,-0.32605,"(0.8, 1.0]","(0.0, 0.2]","(-0.4, -0.2]","(0.2, 0.4]",141.11446678813542,39.12377123507717,-3.8341803079437504,"(138.0, 144.0]","(39.0, 42.0]","(-6.0, 0.0]",8259
8260,418173,0.363464,0.850525,0.0804443,-0.37146,"(0.8, 1.0]","(0.0, 0.2]","(-0.4, -0.2]","(0.2, 0.4]",129.46198731409407,43.6603488754286,-10.609064660222598,"(126.0, 132.0]","(42.0, 45.0]","(-12.0, -6.0]",8260
8261,418222,0.401184,0.833618,0.0806274,-0.370911,"(0.8, 1.0]","(0.0, 0.2]","(-0.4, -0.2]","(0.4, 0.6]",123.48495129558123,43.08854164864802,-12.912246134115161,"(120.0, 126.0]","(42.0, 45.0]","(-18.0, -12.0]",8261
8262,418275,0.449768,0.796936,0.0559082,-0.399292,"(0.6, 0.8]","(0.0, 0.2]","(-0.4, -0.2]","(0.4, 0.6]",112.35890549035555,43.372647504941206,-21.811044477364156,"(108.0, 114.0]","(42.0, 45.0]","(-24.0, -18.0]",8262
8263,418324,0.456177,0.780518,0.0305786,-0.426392,"(0.6, 0.8]","(0.0, 0.2]","(-0.6, -0.4]","(0.4, 0.6]",107.79811461509094,43.90593064756396,-28.272726203838882,"(102.0, 108.0]","(42.0, 45.0]","(-30.0, -24.0]",8263
8264,418376,0.494202,0.747986,0.0158081,-0.44281,"(0.6, 0.8]","(0.0, 0.2]","(-0.6, -0.4]","(0.4, 0.6]",99.34939705694252,42.689326124088446,-34.280337962726406,"(96.0, 102.0]","(42.0, 45.0]","(-36.0, -30.0]",8264
8265,418426,0.496704,0.750122,0.0184937,-0.436218,"(0.6, 0.8]","(0.0, 0.2]","(-0.6, -0.4]","(0.4, 0.6]",99.80736387919585,42.28258777245411,-33.24444228803939,"(96.0, 102.0]","(42.0, 45.0]","(-36.0, -30.0]",8265
8266,418475,0.4599,0.790039,0.0443115,-0.402954,"(0.6, 0.8]","(0.0, 0.2]","(-0.6, -0.4]","(0.4, 0.6]",110.05517606878293,42.64493344184213,-24.122693697653467,"(108.0, 114.0]","(42.0, 45.0]","(-30.0, -24.0]",8266
8267,418526,0.425781,0.810242,0.076416,-0.395447,"(0.8, 1.0]","(0.0, 0.2]","(-0.4, -0.2]","(0.4, 0.6]",117.2810820109541,44.90140958158458,-17.493232587922478,"(114.0, 120.0]","(42.0, 45.0]","(-18.0, -12.0]",8267
8268,418576,0.431152,0.804199,0.0712891,-0.402832,"(0.8, 1.0]","(0.0, 0.2]","(-0.6, -0.4]","(0.4, 0.6]",115.52071015726382,45.1859988715667,-19.279080419177966,"(114.0, 120.0]","(45.0, 48.0]","(-24.0, -18.0]",8268
8269,418630,0.424255,0.809875,0.064209,-0.399963,"(0.8, 1.0]","(0.0, 0.2]","(-0.4, -0.2]","(0.4, 0.6]",116.71949792937875,44.61456038224638,-19.308374999356335,"(114.0, 120.0]","(42.0, 45.0]","(-24.0, -18.0]",8269
8270,418680,0.410034,0.821106,0.0791626,-0.389099,"(0.8, 1.0]","(0.0, 0.2]","(-0.4, -0.2]","(0.4, 0.6]",120.54187664449864,44.74045039826518,-15.438422511849836,"(120.0, 126.0]","(42.0, 45.0]","(-18.0, -12.0]",8270
8271,418730,0.403625,0.827942,0.0830078,-0.380432,"(0.8, 1.0]","(0.0, 0.2]","(-0.4, -0.2]","(0.4, 0.6]",122.44492238818137,44.18244715076252,-13.684105362178592,"(120.0, 126.0]","(42.0, 45.0]","(-18.0, -12.0]",8271
8272,418782,0.396912,0.830078,0.0783081,-0.38385,"(0.8, 1.0]","(0.0, 0.2]","(-0.4, -0.2]","(0.2, 0.4]",123.0944050234444,44.377653877384326,-14.147586293074397,"(120.0, 126.0]","(42.0, 45.0]","(-18.0, -12.0]",8272
8273,418832,0.397278,0.828796,0.079895,-0.385803,"(0.8, 1.0]","(0.0, 0.2]","(-0.4, -0.2]","(0.2, 0.4]",122.93212984175729,44.669263406963864,-14.171653169387849,"(120.0, 126.0]","(42.0, 45.0]","(-18.0, -12.0]",8273
8274,418882,0.405212,0.824402,0.0839233,-0.386108,"(0.8, 1.0]","(0.0, 0.2]","(-0.4, -0.2]","(0.4, 0.6]",121.75461118897196,44.80204342430439,-14.240708469195992,"(120.0, 126.0]","(42.0, 45.0]","(-18.0, -12.0]",8274
8275,418938,0.403381,0.828979,0.0888062,-0.377075,"(0.8, 1.0]","(0.0, 0.2]","(-0.4, -0.2]","(0.4, 0.6]",122.95761430060918,44.172729703770294,-12.641923117522907,"(120.0, 126.0]","(42.0, 45.0]","(-18.0, -12.0]",8275
8276,418985,0.389648,0.837708,0.105225,-0.36792,"(0.8, 1.0]","(0.0, 0.2]","(-0.4, -0.2]","(0.2, 0.4]",126.49146310557106,44.29942680741514,-8.875270323720667,"(126.0, 132.0]","(42.0, 45.0]","(-12.0, -6.0]",8276
8277,419035,0.403076,0.825867,0.105652,-0.379822,"(0.8, 1.0]","(0.0, 0.2]","(-0.4, -0.2]","(0.4, 0.6]",123.42772794159,45.44436356194859,-10.818652360906208,"(120.0, 126.0]","(45.0, 48.0]","(-12.0, -6.0]",8277
8278,419085,0.415161,0.819458,0.0891113,-0.384949,"(0.8, 1.0]","(0.0, 0.2]","(-0.4, -0.2]","(0.4, 0.6]",120.39739312615048,44.820862073557436,-14.165530598120707,"(120.0, 126.0]","(42.0, 45.0]","(-18.0, -12.0]",8278
8279,419137,0.396484,0.830261,0.0924683,-0.380676,"(0.8, 1.0]","(0.0, 0.2]","(-0.4, -0.2]","(0.2, 0.4]",123.94501193247343,44.86567135850277,-12.079233206797868,"(120.0, 126.0]","(42.0, 45.0]","(-18.0, -12.0]",8279
8280,419186,0.383667,0.835754,0.093811,-0.38147,"(0.8, 1.0]","(0.0, 0.2]","(-0.4, -0.2]","(0.2, 0.4]",126.0415927983174,45.20327343976861,-11.12143272465524,"(126.0, 132.0]","(45.0, 48.0]","(-12.0, -6.0]",8280
8281,419237,0.276123,0.888,0.129822,-0.344055,"(0.8, 1.0]","(0.0, 0.2]","(-0.4, -0.2]","(0.2, 0.4]",146.70949240097525,43.05693517619531,3.1821590017302914,"(144.0, 150.0]","(42.0, 45.0]","(0.0, 6.0]",8281
8282,419290,0.0888062,0.88916,0.281982,-0.349304,"(0.8, 1.0]","(0.2, 0.4]","(-0.4, -0.2]","(0.0, 0.2]",-176.97871264280423,42.163220789204885,36.356014824503404,"(-180.0, -174.0]","(42.0, 45.0]","(36.0, 42.0]",8282
8283,419341,0.0513916,0.844727,0.360779,-0.391968,"(0.8, 1.0]","(0.2, 0.4]","(-0.4, -0.2]","(0.0, 0.2]",-164.08612538030312,44.37009145455413,52.778679623153614,"(-168.0, -162.0]","(42.0, 45.0]","(48.0, 54.0]",8283
8284,419392,-0.00506592,0.776184,0.453308,-0.438232,"(0.6, 0.8]","(0.4, 0.6]","(-0.6, -0.4]","(-0.2, 0.0]",-146.65992812615062,42.50768994457263,73.85837324386056,"(-150.0, -144.0]","(42.0, 45.0]","(72.0, 78.0]",8284
8285,419441,-0.164612,0.743835,0.436035,-0.479004,"(0.6, 0.8]","(0.4, 0.6]","(-0.6, -0.4]","(-0.2, 0.0]",-126.30770428106756,34.685402398100834,78.7214229964843,"(-132.0, -126.0]","(33.0, 36.0]","(78.0, 84.0]",8285
8286,419491,-0.241211,0.667053,0.441772,-0.549194,"(0.6, 0.8]","(0.4, 0.6]","(-0.6, -0.4]","(-0.4, -0.2]",-109.1547164090823,31.30573032173478,89.57306965076059,"(-114.0, -108.0]","(30.0, 33.0]","(84.0, 90.0]",8286
8287,419539,-0.200623,0.593262,0.488342,-0.607727,"(0.4, 0.6]","(0.4, 0.6]","(-0.8, -0.6]","(-0.4, -0.2]",-102.26958520647445,31.676807167747373,104.67511148623313,"(-108.0, -102.0]","(30.0, 33.0]","(102.0, 108.0]",8287
8288,419590,-0.187805,0.595886,0.47522,-0.619507,"(0.4, 0.6]","(0.4, 0.6]","(-0.8, -0.6]","(-0.2, 0.0]",-101.26447111984369,34.04392932732412,105.34519647171815,"(-102.0, -96.0]","(33.0, 36.0]","(102.0, 108.0]",8288
8289,419640,-0.256165,0.628418,0.426697,-0.597839,"(0.6, 0.8]","(0.4, 0.6]","(-0.6, -0.4]","(-0.4, -0.2]",-100.48120866584955,32.192789569822594,95.35315082044144,"(-102.0, -96.0]","(30.0, 33.0]","(90.0, 96.0]",8289
8290,419693,-0.236084,0.649536,0.430115,-0.580811,"(0.6, 0.8]","(0.4, 0.6]","(-0.6, -0.4]","(-0.4, -0.2]",-104.85177088793938,33.4661103027219,93.07218895310443,"(-108.0, -102.0]","(33.0, 36.0]","(90.0, 96.0]",8290
8291,419742,-0.221497,0.663635,0.42511,-0.57428,"(0.6, 0.8]","(0.4, 0.6]","(-0.6, -0.4]","(-0.4, -0.2]",-107.20831822569458,35.02334248050888,91.47250556101066,"(-108.0, -102.0]","(33.0, 36.0]","(90.0, 96.0]",8291
8292,419793,-0.28656,0.637512,0.433472,-0.568787,"(0.6, 0.8]","(0.4, 0.6]","(-0.6, -0.4]","(-0.4, -0.2]",-102.39590968761568,28.47707875244884,91.4915058814278,"(-108.0, -102.0]","(27.0, 30.0]","(90.0, 96.0]",8292
8293,419843,-0.289917,0.633728,0.446411,-0.561279,"(0.6, 0.8]","(0.4, 0.6]","(-0.6, -0.4]","(-0.4, -0.2]",-103.08017712527325,26.90812945271495,91.84142538085759,"(-108.0, -102.0]","(24.0, 27.0]","(90.0, 96.0]",8293
8294,419892,-0.257202,0.63269,0.47168,-0.557739,"(0.6, 0.8]","(0.4, 0.6]","(-0.6, -0.4]","(-0.4, -0.2]",-106.08442814570884,27.588341188497807,94.3422394255522,"(-108.0, -102.0]","(27.0, 30.0]","(90.0, 96.0]",8294
8295,419943,-0.211304,0.641296,0.476563,-0.562927,"(0.6, 0.8]","(0.4, 0.6]","(-0.6, -0.4]","(-0.4, -0.2]",-108.92209967550424,31.376109881142156,95.922682680762,"(-114.0, -108.0]","(30.0, 33.0]","(90.0, 96.0]",8295
8296,419993,-0.240234,0.623474,0.479004,-0.569275,"(0.6, 0.8]","(0.4, 0.6]","(-0.6, -0.4]","(-0.4, -0.2]",-105.62954698568196,28.66801141092949,97.01065895390187,"(-108.0, -102.0]","(27.0, 30.0]","(96.0, 102.0]",8296
8297,420045,-0.163391,0.624451,0.509155,-0.569275,"(0.6, 0.8]","(0.4, 0.6]","(-0.6, -0.4]","(-0.2, 0.0]",-110.84378537284249,32.99829235784281,101.4636454436122,"(-114.0, -108.0]","(30.0, 33.0]","(96.0, 102.0]",8297
8298,420096,-0.192078,0.637451,0.491699,-0.561218,"(0.6, 0.8]","(0.4, 0.6]","(-0.6, -0.4]","(-0.2, 0.0]",-110.39569020590385,31.777631325777275,97.67263532388847,"(-114.0, -108.0]","(30.0, 33.0]","(96.0, 102.0]",8298
8299,420148,-0.175232,0.637024,0.506775,-0.553772,"(0.6, 0.8]","(0.4, 0.6]","(-0.6, -0.4]","(-0.2, 0.0]",-112.51795059971516,31.865761115288706,98.59872249520515,"(-114.0, -108.0]","(30.0, 33.0]","(96.0, 102.0]",8299
8300,420199,-0.153015,0.626038,0.519409,-0.561096,"(0.6, 0.8]","(0.4, 0.6]","(-0.6, -0.4]","(-0.2, 0.0]",-112.66864132340814,32.9294819629083,101.6357277646025,"(-114.0, -108.0]","(30.0, 33.0]","(96.0, 102.0]",8300
8301,420247,-0.131104,0.611877,0.525818,-0.576172,"(0.6, 0.8]","(0.4, 0.6]","(-0.6, -0.4]","(-0.2, 0.0]",-111.48948059769847,34.55493543709616,105.26732667296864,"(-114.0, -108.0]","(33.0, 36.0]","(102.0, 108.0]",8301
8302,420298,-0.0755615,0.586182,0.554688,-0.585632,"(0.4, 0.6]","(0.4, 0.6]","(-0.6, -0.4]","(-0.2, 0.0]",-112.28846999956235,37.068569285422114,112.18846937843479,"(-114.0, -108.0]","(36.0, 39.0]","(108.0, 114.0]",8302
8303,420349,-0.0568237,0.547363,0.59552,-0.585266,"(0.4, 0.6]","(0.4, 0.6]","(-0.6, -0.4]","(-0.2, 0.0]",-112.11119397054202,34.96092826275592,118.76180790068773,"(-114.0, -108.0]","(33.0, 36.0]","(114.0, 120.0]",8303
8304,420401,-0.00366211,0.522644,0.630859,-0.573425,"(0.4, 0.6]","(0.6, 0.8]","(-0.6, -0.4]","(-0.2, 0.0]",-115.20356807632659,36.497797127115994,124.35487592243585,"(-120.0, -114.0]","(36.0, 39.0]","(120.0, 126.0]",8304
8305,420451,-0.0239868,0.55542,0.608398,-0.566406,"(0.4, 0.6]","(0.6, 0.8]","(-0.6, -0.4]","(-0.2, 0.0]",-116.52183632588927,36.86853857338296,118.51235894060721,"(-120.0, -114.0]","(36.0, 39.0]","(114.0, 120.0]",8305
8306,420505,-0.152039,0.460205,0.652527,-0.58252,"(0.4, 0.6]","(0.6, 0.8]","(-0.6, -0.4]","(-0.2, 0.0]",-106.99585058823543,19.738603414872777,124.28437469716975,"(-108.0, -102.0]","(18.0, 21.0]","(120.0, 126.0]",8306
8307,420553,-0.129333,0.480469,0.611267,-0.615479,"(0.4, 0.6]","(0.6, 0.8]","(-0.8, -0.6]","(-0.2, 0.0]",-103.40562903870752,25.6775617951515,124.06855628687264,"(-108.0, -102.0]","(24.0, 27.0]","(120.0, 126.0]",8307
8308,420602,-0.114197,0.36554,0.693298,-0.610474,"(0.2, 0.4]","(0.6, 0.8]","(-0.8, -0.6]","(-0.2, 0.0]",-103.80814091605592,16.73585881834383,137.55594078188963,"(-108.0, -102.0]","(15.0, 18.0]","(132.0, 138.0]",8308
8309,420653,-0.177124,0.405518,0.620544,-0.6474,"(0.4, 0.6]","(0.6, 0.8]","(-0.8, -0.6]","(-0.2, 0.0]",-95.96841871121292,17.772141461031268,129.70684928315117,"(-96.0, -90.0]","(15.0, 18.0]","(126.0, 132.0]",8309
8310,420704,-0.226563,0.43811,0.555237,-0.669678,"(0.4, 0.6]","(0.4, 0.6]","(-0.8, -0.6]","(-0.4, -0.2]",-90.02609330386278,19.583701712837104,123.02451531854285,"(-96.0, -90.0]","(18.0, 21.0]","(120.0, 126.0]",8310
8311,420756,-0.244202,0.41449,0.575562,-0.661255,"(0.4, 0.6]","(0.4, 0.6]","(-0.8, -0.6]","(-0.4, -0.2]",-90.36749561309291,15.48995137874689,123.87314037290525,"(-96.0, -90.0]","(15.0, 18.0]","(120.0, 126.0]",8311
8312,420807,-0.267273,0.378235,0.61499,-0.638245,"(0.2, 0.4]","(0.6, 0.8]","(-0.8, -0.6]","(-0.4, -0.2]",-92.4640982278653,8.862433598039567,125.30543657903002,"(-96.0, -90.0]","(6.0, 9.0]","(120.0, 126.0]",8312
8313,420859,-0.246826,0.299744,0.691101,-0.609558,"(0.2, 0.4]","(0.6, 0.8]","(-0.8, -0.6]","(-0.4, -0.2]",-97.7603184414008,1.39016077003777,134.3189379007935,"(-102.0, -96.0]","(0.0, 3.0]","(132.0, 138.0]",8313
8314,420909,-0.126465,0.300537,0.733337,-0.596558,"(0.2, 0.4]","(0.6, 0.8]","(-0.6, -0.4]","(-0.2, 0.0]",-105.0797323746672,9.967873367501303,143.07585154465605,"(-108.0, -102.0]","(9.0, 12.0]","(138.0, 144.0]",8314
8315,420959,-0.127197,0.333313,0.682983,-0.63739,"(0.2, 0.4]","(0.6, 0.8]","(-0.8, -0.6]","(-0.2, 0.0]",-99.22160650943067,14.545683395322886,140.36587204406595,"(-102.0, -96.0]","(12.0, 15.0]","(138.0, 144.0]",8315
8316,421007,-0.280029,0.355469,0.575012,-0.68158,"(0.2, 0.4]","(0.4, 0.6]","(-0.8, -0.6]","(-0.4, -0.2]",-85.00136140962536,9.353592047505014,126.7548720617861,"(-90.0, -84.0]","(9.0, 12.0]","(126.0, 132.0]",8316
8317,421057,-0.294922,0.307068,0.578979,-0.695374,"(0.2, 0.4]","(0.4, 0.6]","(-0.8, -0.6]","(-0.4, -0.2]",-81.8635566116466,4.907320904883189,129.7781927280277,"(-84.0, -78.0]","(3.0, 6.0]","(126.0, 132.0]",8317
8318,421111,-0.306213,0.303467,0.568481,-0.700684,"(0.2, 0.4]","(0.4, 0.6]","(-0.8, -0.6]","(-0.4, -0.2]",-80.21393016854822,4.422891384694805,129.06153229979867,"(-84.0, -78.0]","(3.0, 6.0]","(126.0, 132.0]",8318
8319,421160,-0.32312,0.306641,0.560852,-0.697876,"(0.2, 0.4]","(0.4, 0.6]","(-0.8, -0.6]","(-0.4, -0.2]",-79.44122889378627,3.758341790670131,127.18839829141079,"(-84.0, -78.0]","(3.0, 6.0]","(126.0, 132.0]",8319
8320,421209,-0.355347,0.254211,0.589294,-0.679565,"(0.2, 0.4]","(0.4, 0.6]","(-0.8, -0.6]","(-0.4, -0.2]",-79.82414984957718,-4.203783787801871,128.30642608463125,"(-84.0, -78.0]","(-6.0, -3.0]","(126.0, 132.0]",8320
8321,421260,-0.345764,0.262817,0.580383,-0.688843,"(0.2, 0.4]","(0.4, 0.6]","(-0.8, -0.6]","(-0.4, -0.2]",-79.14697775314593,-2.250743961785829,128.55167277317568,"(-84.0, -78.0]","(-3.0, 0.0]","(126.0, 132.0]",8321
8322,421310,-0.318665,0.257874,0.587952,-0.697266,"(0.2, 0.4]","(0.4, 0.6]","(-0.8, -0.6]","(-0.4, -0.2]",-79.88782805298113,-0.8656120301220789,131.60213188055664,"(-84.0, -78.0]","(-3.0, 0.0]","(126.0, 132.0]",8322
8323,421359,-0.303101,0.211548,0.646667,-0.667236,"(0.2, 0.4]","(0.6, 0.8]","(-0.8, -0.6]","(-0.4, -0.2]",-85.72215086095413,-6.298334192090483,136.984486270962,"(-90.0, -84.0]","(-9.0, -6.0]","(132.0, 138.0]",8323
8324,421411,-0.278259,0.0797119,0.732727,-0.615906,"(0.0, 0.2]","(0.6, 0.8]","(-0.8, -0.6]","(-0.4, -0.2]",-95.21776252812307,-18.034056655485927,151.09781261776266,"(-96.0, -90.0]","(-21.0, -18.0]","(150.0, 156.0]",8324
8325,421461,-0.256409,-0.105042,0.76532,-0.580933,"(-0.2, 0.0]","(0.6, 0.8]","(-0.6, -0.4]","(-0.4, -0.2]",-103.04350806365609,-30.96579785143742,170.79726020476596,"(-108.0, -102.0]","(-33.0, -30.0]","(168.0, 174.0]",8325
8326,421513,-0.291382,-0.137695,0.727905,-0.605225,"(-0.2, 0.0]","(0.6, 0.8]","(-0.8, -0.6]","(-0.4, -0.2]",-96.94875091926444,-36.21848465096635,169.12255438785996,"(-102.0, -96.0]","(-39.0, -36.0]","(168.0, 174.0]",8326
8327,421563,-0.361206,-0.155396,0.648254,-0.652039,"(-0.2, 0.0]","(0.6, 0.8]","(-0.8, -0.6]","(-0.4, -0.2]",-81.37169951466518,-42.14051240923501,158.6821094240385,"(-84.0, -78.0]","(-45.0, -42.0]","(156.0, 162.0]",8327
8328,421614,-0.442017,-0.231323,0.60083,-0.624573,"(-0.4, -0.2]","(0.6, 0.8]","(-0.8, -0.6]","(-0.6, -0.4]",-72.61443339157307,-55.09769098763371,151.36795171066674,"(-78.0, -72.0]","(-57.0, -54.0]","(150.0, 156.0]",8328
8329,421666,-0.434692,-0.364502,0.671143,-0.477234,"(-0.4, -0.2]","(0.6, 0.8]","(-0.6, -0.4]","(-0.6, -0.4]",-117.23219017462235,-68.65138859159134,-168.2127080134162,"(-120.0, -114.0]","(-69.0, -66.0]","(-174.0, -168.0]",8329
8330,421713,-0.397522,-0.402588,0.713806,-0.41272,"(-0.6, -0.4]","(0.6, 0.8]","(-0.6, -0.4]","(-0.4, -0.2]",-141.90014736149317,-64.1393467835903,-145.56977580676786,"(-144.0, -138.0]","(-66.0, -63.0]","(-150.0, -144.0]",8330
8331,421766,-0.415405,-0.437988,0.727295,-0.326538,"(-0.6, -0.4]","(0.6, 0.8]","(-0.4, -0.2]","(-0.6, -0.4]",-165.8791248189288,-62.911134908881884,-126.55169429804924,"(-168.0, -162.0]","(-63.0, -60.0]","(-132.0, -126.0]",8331
8332,421817,-0.438782,-0.432495,0.697998,-0.365051,"(-0.6, -0.4]","(0.6, 0.8]","(-0.4, -0.2]","(-0.6, -0.4]",-159.5312574822688,-68.16543182085208,-130.3630164805732,"(-162.0, -156.0]","(-69.0, -66.0]","(-132.0, -126.0]",8332
8333,421870,-0.469971,-0.448669,0.668945,-0.361023,"(-0.6, -0.4]","(0.6, 0.8]","(-0.4, -0.2]","(-0.6, -0.4]",-168.3627530034264,-72.31246508394942,-120.81675768774271,"(-174.0, -168.0]","(-75.0, -72.0]","(-126.0, -120.0]",8333
8334,421919,-0.452087,-0.457703,0.695007,-0.320984,"(-0.6, -0.4]","(0.6, 0.8]","(-0.4, -0.2]","(-0.6, -0.4]",-175.20144378586468,-67.26365939290481,-116.45852711842888,"(-180.0, -174.0]","(-69.0, -66.0]","(-120.0, -114.0]",8334
8335,421970,-0.38385,-0.469299,0.750916,-0.261841,"(-0.6, -0.4]","(0.6, 0.8]","(-0.4, -0.2]","(-0.4, -0.2]",-176.68017285772905,-55.30834191889255,-117.73172783372665,"(-180.0, -174.0]","(-57.0, -54.0]","(-120.0, -114.0]",8335
8336,422022,-0.357544,-0.50592,0.755798,-0.212219,"(-0.6, -0.4]","(0.6, 0.8]","(-0.4, -0.2]","(-0.4, -0.2]",176.41551104169923,-49.038323773995096,-110.7690504700549,"(174.0, 180.0]","(-51.0, -48.0]","(-114.0, -108.0]",8336
8337,422069,-0.371277,-0.493164,0.75177,-0.231873,"(-0.6, -0.4]","(0.6, 0.8]","(-0.4, -0.2]","(-0.4, -0.2]",178.36816275936042,-51.90120038496349,-112.67574333912854,"(174.0, 180.0]","(-54.0, -51.0]","(-114.0, -108.0]",8337
8338,422121,-0.402649,-0.520569,0.676392,-0.33075,"(-0.6, -0.4]","(0.6, 0.8]","(-0.4, -0.2]","(-0.6, -0.4]",-176.46624265136603,-62.75232698031769,-106.98978030057815,"(-180.0, -174.0]","(-63.0, -60.0]","(-108.0, -102.0]",8338
8339,422174,-0.417419,-0.545532,0.619324,-0.380249,"(-0.6, -0.4]","(0.6, 0.8]","(-0.4, -0.2]","(-0.6, -0.4]",-177.54044629646603,-68.73541546132539,-98.93172167304375,"(-180.0, -174.0]","(-69.0, -66.0]","(-102.0, -96.0]",8339
8340,422224,-0.434509,-0.582886,0.581848,-0.364502,"(-0.6, -0.4]","(0.4, 0.6]","(-0.4, -0.2]","(-0.6, -0.4]",166.9952278251617,-68.52808045429148,-81.01816262025685,"(162.0, 168.0]","(-69.0, -66.0]","(-84.0, -78.0]",8340
8341,422275,-0.398743,-0.557373,0.618103,-0.385071,"(-0.6, -0.4]","(0.6, 0.8]","(-0.4, -0.2]","(-0.4, -0.2]",-175.32348438698102,-67.24875379227262,-99.02592104439763,"(-180.0, -174.0]","(-69.0, -66.0]","(-102.0, -96.0]",8341
8342,422324,-0.345398,-0.515686,0.700928,-0.351379,"(-0.6, -0.4]","(0.6, 0.8]","(-0.4, -0.2]","(-0.4, -0.2]",-165.15614194513591,-57.84393038780163,-115.54841925258988,"(-168.0, -162.0]","(-60.0, -57.0]","(-120.0, -114.0]",8342
8343,422375,-0.334717,-0.524353,0.71936,-0.309082,"(-0.6, -0.4]","(0.6, 0.8]","(-0.4, -0.2]","(-0.4, -0.2]",-170.90155699420222,-53.67855182220004,-112.4331830850393,"(-174.0, -168.0]","(-54.0, -51.0]","(-114.0, -108.0]",8343
8344,422424,-0.378296,-0.571838,0.684448,-0.247803,"(-0.6, -0.4]","(0.6, 0.8]","(-0.4, -0.2]","(-0.4, -0.2]",171.01573255281235,-53.25142422445897,-95.73334184704767,"(168.0, 174.0]","(-54.0, -51.0]","(-96.0, -90.0]",8344
8345,422476,-0.428711,-0.569458,0.633362,-0.301208,"(-0.6, -0.4]","(0.6, 0.8]","(-0.4, -0.2]","(-0.6, -0.4]",166.68463332740055,-62.393884541203086,-87.99621709138964,"(162.0, 168.0]","(-63.0, -60.0]","(-90.0, -84.0]",8345
